Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
24.0,2000-02-01,Monaco,Paris S-G,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-02-01,Auxerre,Bordeaux,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-02-02,Saint-Étienne,Lens,0,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-02-02,Strasbourg,Lyon,4,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-02-02,Nantes,Metz,1,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-02-02,Sedan,Montpellier,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-02-02,Nancy,Troyes,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-02-02,Le Havre,Bastia,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-02-02,Marseille,Rennes,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-05,Bordeaux,Strasbourg,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-05,Paris S-G,Nantes,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-05,Troyes,Sedan,0,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-05,Montpellier,Le Havre,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-05,Lens,Auxerre,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-05,Bastia,Saint-Étienne,4,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-05,Rennes,Nancy,3,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-06,Lyon,Monaco,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-02-06,Metz,Marseille,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-02-15,Marseille,Paris S-G,4,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-02-15,Nantes,Lyon,6,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-02-16,Auxerre,Strasbourg,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
